customer_id,first_purchase,last_purchase,frequency,monetary,average_order_value,recency_days,tenure_days,r_score,f_score,m_score,rfm_score,business_segment,kmeans_cluster
17827,2010-12-10 10:18:00,2011-12-04 15:00:00,5,1987.33,397.466,5,359,4,4,4,12,Champions,1
17828,2011-06-08 08:31:00,2011-11-17 08:41:00,4,1820.09,455.0225,23,162,3,3,4,10,Loyal Customers,1
17829,2011-02-14 12:46:00,2011-02-14 12:46:00,1,889.24,889.24,299,0,1,2,3,6,Other,0
17830,2011-02-24 10:15:00,2011-12-08 12:28:00,3,398.7,132.9,2,287,4,3,2,9,Loyal Customers,1
17831,2011-11-06 15:09:00,2011-11-06 15:09:00,1,35.400000000000006,35.400000000000006,33,0,3,2,1,6,New / Promising,0
17832,2011-10-21 11:43:00,2011-10-21 11:43:00,1,155.37,155.37,50,0,3,2,1,6,New / Promising,0
17835,2011-11-16 16:30:00,2011-12-07 11:48:00,3,342.24,114.08,3,20,4,3,2,9,Loyal Customers,1
17836,2011-10-23 16:13:00,2011-10-23 16:13:00,1,110.21,110.21,47,0,3,2,1,6,New / Promising,0
17837,2011-06-29 16:44:00,2011-10-28 16:13:00,8,1541.23,192.65375,42,120,3,4,3,10,Loyal Customers,1
17838,2010-12-02 15:55:00,2011-11-13 11:20:00,5,2720.8,544.1600000000001,27,345,3,4,4,11,Loyal Customers,1
17839,2011-10-28 17:27:00,2011-10-28 17:27:00,1,318.15,318.15,42,0,3,2,2,7,New / Promising,0
17841,2010-12-01 14:41:00,2011-12-08 12:07:00,124,40519.84,326.77290322580643,2,371,4,4,4,12,Champions,1
17843,2011-02-09 15:33:00,2011-02-09 15:33:00,1,205.48,205.48,303,0,1,2,1,4,Other,0
17844,2011-08-25 11:27:00,2011-08-25 11:27:00,1,51.56,51.56,107,0,2,2,1,5,Other,0
17846,2011-09-15 15:20:00,2011-09-15 15:20:00,1,2033.1,2033.1,85,0,2,2,4,8,High Value,0
17848,2010-12-16 18:38:00,2011-09-19 16:49:00,9,901.1999999999999,100.13333333333333,81,276,2,4,3,9,At Risk,1
17849,2011-01-10 11:59:00,2011-05-05 13:46:00,4,605.8,151.45,218,115,1,3,2,6,At Risk,0
17850,2010-12-01 08:26:00,2010-12-02 15:27:00,34,5391.21,158.565,372,1,1,4,4,9,At Risk,1
17852,2011-11-28 12:31:00,2011-11-28 12:36:00,2,114.34,57.17,12,0,4,3,1,8,Loyal Customers,0
17854,2011-04-26 16:53:00,2011-06-07 16:21:00,2,311.26,155.63,185,41,1,3,2,6,At Risk,0
17855,2010-12-02 09:44:00,2010-12-02 09:44:00,1,208.97,208.97,373,0,1,2,1,4,Other,0
17856,2011-03-03 11:40:00,2011-12-08 09:40:00,4,1418.03,354.5075,2,279,4,3,3,10,Loyal Customers,1
17857,2010-12-09 11:35:00,2011-12-05 13:13:00,23,26879.04,1168.6539130434783,4,361,4,4,4,12,Champions,1
17858,2010-12-05 13:08:00,2011-12-04 11:56:00,12,5140.66,428.3883333333333,6,363,4,4,4,12,Champions,1
17859,2011-02-08 10:32:00,2011-02-08 10:32:00,1,141.92000000000002,141.92000000000002,305,0,1,2,1,4,Other,0
17860,2010-12-06 12:41:00,2010-12-06 12:41:00,1,226.45000000000002,226.45000000000002,369,0,1,2,1,4,Other,0
17861,2011-01-24 11:34:00,2011-12-06 16:21:00,8,2097.88,262.235,3,316,4,4,4,12,Champions,1
17862,2011-01-20 12:23:00,2011-01-20 12:23:00,1,330.9,330.9,324,0,1,2,2,5,Other,0
17863,2010-12-05 13:21:00,2011-10-11 13:45:00,6,3160.0,526.6666666666666,59,310,2,4,4,10,At Risk,1
17864,2011-03-09 11:44:00,2011-11-27 11:15:00,3,554.85,184.95000000000002,13,262,4,3,2,9,Loyal Customers,1
17865,2010-12-10 14:53:00,2011-11-09 12:08:00,20,10526.32,526.316,31,333,3,4,4,11,Loyal Customers,1
17866,2011-07-20 11:07:00,2011-07-20 11:07:00,1,329.65,329.65,143,0,1,2,2,5,Other,0
17867,2011-02-24 12:25:00,2011-11-09 14:15:00,6,1157.8700000000001,192.97833333333335,30,258,3,4,3,10,Loyal Customers,1
17869,2010-12-06 17:16:00,2011-08-24 16:16:00,5,428.18,85.636,107,260,2,4,2,8,At Risk,0
17870,2010-12-08 08:12:00,2011-12-07 15:07:00,12,1865.89,155.49083333333334,2,364,4,4,4,12,Champions,1
17871,2011-05-19 11:32:00,2011-05-19 11:32:00,1,155.9,155.9,205,0,1,2,1,4,Other,0
17873,2010-12-01 14:54:00,2011-09-20 16:41:00,5,1848.96,369.79200000000003,80,293,2,4,4,10,At Risk,1
17874,2011-03-29 11:25:00,2011-06-07 12:54:00,6,683.46,113.91000000000001,185,70,1,4,3,8,At Risk,0
17877,2011-06-22 13:00:00,2011-06-22 13:00:00,1,237.61,237.61,170,0,1,2,1,4,Other,0
17878,2011-10-27 11:24:00,2011-10-27 11:24:00,1,379.45,379.45,44,0,3,2,2,7,New / Promising,0
17879,2011-06-19 12:36:00,2011-06-19 12:36:00,1,178.51999999999998,178.51999999999998,174,0,1,2,1,4,Other,0
17880,2010-12-10 10:21:00,2010-12-10 10:21:00,1,458.92,458.92,365,0,1,2,2,5,Other,0
17881,2011-02-08 17:16:00,2011-02-08 17:16:00,1,133.35000000000002,133.35000000000002,304,0,1,2,1,4,Other,0
17883,2011-04-07 19:16:00,2011-12-06 17:49:00,4,664.34,166.085,3,242,4,3,2,9,Loyal Customers,1
17884,2010-12-03 12:11:00,2011-12-06 11:33:00,4,695.0699999999999,173.76749999999998,4,367,4,3,3,10,Loyal Customers,1
17885,2011-11-27 14:40:00,2011-11-27 14:40:00,1,156.34,156.34,12,0,4,2,1,7,New / Promising,0
17886,2011-04-04 12:34:00,2011-11-08 10:09:00,3,869.28,289.76,32,217,3,3,3,9,Loyal Customers,0
17887,2011-08-02 17:29:00,2011-08-02 17:29:00,1,111.35,111.35,129,0,2,2,1,5,Other,0
17888,2010-12-17 13:56:00,2011-11-18 13:45:00,8,716.0,89.5,21,335,3,4,3,10,Loyal Customers,1
17889,2011-01-21 17:14:00,2011-05-11 16:26:00,2,201.37,100.685,212,109,1,3,1,5,At Risk,0
17890,2010-12-13 15:12:00,2011-01-21 11:19:00,2,586.89,293.445,323,38,1,3,2,6,At Risk,0
17891,2011-06-30 20:08:00,2011-06-30 20:08:00,1,203.85999999999999,203.85999999999999,162,0,1,2,1,4,Other,0
17892,2011-07-07 12:56:00,2011-10-14 16:49:00,3,244.1,81.36666666666666,56,99,2,3,1,6,At Risk,0
17893,2011-04-28 13:50:00,2011-04-28 13:50:00,1,107.21000000000001,107.21000000000001,225,0,1,2,1,4,Other,0
17894,2010-12-08 14:50:00,2011-09-29 09:23:00,8,1118.96,139.87,72,294,2,4,3,9,At Risk,1
17895,2011-10-26 17:00:00,2011-10-26 17:00:00,1,95.45,95.45,44,0,3,2,1,6,New / Promising,0
17896,2011-11-16 13:59:00,2011-11-16 13:59:00,1,256.32,256.32,23,0,3,2,1,6,New / Promising,0
17897,2010-12-01 12:31:00,2011-06-20 11:23:00,3,541.81,180.60333333333332,173,200,1,3,2,6,At Risk,0
17898,2011-05-16 17:13:00,2011-09-15 14:56:00,2,152.06,76.03,85,121,2,3,1,6,At Risk,0
17899,2011-07-03 14:58:00,2011-07-03 14:58:00,1,154.54999999999998,154.54999999999998,159,0,1,2,1,4,Other,0
17900,2011-06-02 14:28:00,2011-06-02 14:38:00,2,112.19999999999999,56.099999999999994,190,0,1,3,1,5,At Risk,0
17901,2011-11-10 17:29:00,2011-11-10 17:29:00,1,110.38,110.38,29,0,3,2,1,6,New / Promising,0
17904,2011-11-18 12:57:00,2011-11-18 12:57:00,1,181.07,181.07,21,0,3,2,1,6,New / Promising,0
17905,2010-12-01 13:21:00,2011-09-29 17:33:00,4,798.99,199.7475,71,302,2,3,3,8,At Risk,0
17906,2011-04-06 17:25:00,2011-04-06 17:25:00,1,72.89999999999999,72.89999999999999,247,0,1,2,1,4,Other,0
17908,2010-12-01 11:45:00,2010-12-01 11:45:00,1,232.03,232.03,374,0,1,2,1,4,Other,0
17911,2011-11-30 14:52:00,2011-11-30 14:52:00,1,366.23,366.23,9,0,4,2,2,8,New / Promising,0
17912,2010-12-10 11:11:00,2011-02-02 14:25:00,5,310.06,62.012,310,54,1,4,2,7,At Risk,0
17913,2010-12-19 11:35:00,2011-10-12 10:45:00,2,408.65,204.325,59,296,2,3,2,7,At Risk,0
17914,2011-12-06 11:58:00,2011-12-06 11:58:00,1,329.36,329.36,4,0,4,2,2,8,New / Promising,0
17917,2010-12-12 12:08:00,2011-10-25 13:20:00,3,335.03,111.67666666666666,45,317,3,3,2,8,Loyal Customers,0
17919,2011-09-12 13:41:00,2011-09-12 13:41:00,1,1304.04,1304.04,88,0,2,2,3,7,Other,0
17920,2010-12-01 11:49:00,2011-12-05 14:29:00,17,4119.5,242.3235294117647,4,369,4,4,4,12,Champions,1
17921,2011-03-18 13:19:00,2011-10-06 18:56:00,4,820.23,205.0575,64,202,2,3,3,8,At Risk,0
17923,2011-03-02 15:15:00,2011-03-02 15:15:00,1,207.50000000000003,207.50000000000003,282,0,1,2,1,4,Other,0
17924,2010-12-01 10:51:00,2011-11-28 09:11:00,7,2962.5,423.2142857142857,12,361,4,4,4,12,Champions,1
17925,2010-12-02 10:10:00,2010-12-02 10:10:00,1,244.08,244.08,373,0,1,2,1,4,Other,0
17926,2011-05-20 09:24:00,2011-07-29 14:39:00,2,397.29,198.645,133,70,2,3,2,7,At Risk,0
17928,2011-04-07 18:03:00,2011-10-25 13:52:00,2,212.54000000000002,106.27000000000001,45,200,3,3,1,7,Loyal Customers,0
17929,2011-02-04 11:40:00,2011-11-28 16:01:00,4,843.0,210.75,11,297,4,3,3,10,Loyal Customers,1
17930,2011-04-14 15:46:00,2011-11-04 10:23:00,5,1740.48,348.096,36,203,3,4,4,11,Loyal Customers,1
17931,2011-03-29 12:31:00,2011-07-28 18:33:00,2,408.36,204.18,134,121,2,3,2,7,At Risk,0
17932,2011-05-12 13:58:00,2011-11-10 19:49:00,3,1331.57,443.8566666666666,29,182,3,3,3,9,Loyal Customers,1
17934,2011-10-12 10:50:00,2011-10-19 11:16:00,2,704.25,352.125,52,7,2,3,3,8,At Risk,0
17935,2011-07-21 11:23:00,2011-07-24 13:18:00,2,145.79,72.895,138,3,2,3,1,6,At Risk,0
17936,2011-12-04 13:32:00,2011-12-04 13:32:00,1,380.13,380.13,5,0,4,2,2,8,New / Promising,0
17937,2010-12-12 14:43:00,2011-12-01 11:45:00,7,4301.22,614.46,9,353,4,4,4,12,Champions,1
17939,2011-07-03 12:27:00,2011-07-03 12:27:00,1,99.14,99.14,160,0,1,2,1,4,Other,0
17940,2011-02-10 09:29:00,2011-10-21 13:27:00,10,4020.04,402.004,49,253,3,4,4,11,Loyal Customers,1
17941,2011-08-01 08:30:00,2011-08-01 08:30:00,1,304.56,304.56,131,0,2,2,1,5,Other,0
17942,2011-12-02 10:45:00,2011-12-02 10:45:00,1,77.50000000000001,77.50000000000001,8,0,4,2,1,7,New / Promising,0
17946,2011-03-25 14:34:00,2011-04-20 17:00:00,2,149.57999999999998,74.78999999999999,233,26,1,3,1,5,At Risk,0
17947,2011-11-02 13:05:00,2011-11-02 13:05:00,1,176.68,176.68,37,0,3,2,1,6,New / Promising,0
17948,2011-07-15 12:58:00,2011-07-15 12:58:00,1,358.56000000000006,358.56000000000006,147,0,1,2,2,5,Other,0
17949,2010-12-03 13:12:00,2011-12-08 18:46:00,45,58510.48,1300.232888888889,1,370,4,4,4,12,Champions,1
17950,2010-12-09 15:16:00,2011-09-28 15:18:00,3,482.2,160.73333333333332,72,293,2,3,2,7,At Risk,0
17951,2010-12-01 12:40:00,2011-10-31 12:30:00,3,1008.5400000000001,336.18,40,333,3,3,3,9,Loyal Customers,0
17954,2010-12-03 14:18:00,2011-12-04 14:15:00,12,2314.13,192.84416666666667,5,365,4,4,4,12,Champions,1
17955,2011-05-04 12:29:00,2011-05-25 12:00:00,4,557.3,139.325,199,20,1,3,2,6,At Risk,0
17956,2011-04-04 13:47:00,2011-04-04 13:47:00,1,12.75,12.75,249,0,1,2,1,4,Other,0
17957,2011-10-04 14:58:00,2011-10-04 14:58:00,1,111.68,111.68,66,0,2,2,1,5,Other,0
17958,2011-08-15 12:19:00,2011-08-15 12:19:00,1,508.4599999999999,508.4599999999999,117,0,2,2,2,6,Other,0
17960,2011-06-21 14:15:00,2011-06-21 14:15:00,1,73.78,73.78,171,0,1,2,1,4,Other,0
17961,2010-12-02 19:18:00,2011-11-18 16:55:00,39,1296.44,33.242051282051285,21,350,3,4,3,10,Loyal Customers,1
17962,2011-07-20 14:16:00,2011-07-20 14:16:00,1,102.41,102.41,142,0,1,2,1,4,Other,0
17964,2010-12-02 13:32:00,2011-11-08 10:44:00,2,463.21,231.605,32,340,3,3,2,8,Loyal Customers,0
17965,2010-12-05 15:54:00,2011-11-02 09:31:00,14,2599.19,185.65642857142856,38,331,3,4,4,11,Loyal Customers,1
17966,2011-03-23 17:25:00,2011-11-02 10:26:00,5,1098.4299999999998,219.68599999999998,38,223,3,4,3,10,Loyal Customers,1
17967,2010-12-03 11:19:00,2010-12-03 11:19:00,1,112.27,112.27,372,0,1,2,1,4,Other,0
17968,2010-12-01 12:23:00,2010-12-01 12:23:00,1,265.1,265.1,374,0,1,2,1,4,Other,0
17969,2010-12-13 15:34:00,2011-06-26 13:00:00,2,228.2,114.1,166,194,1,3,1,5,At Risk,0
17970,2011-05-12 20:03:00,2011-05-12 20:03:00,1,562.79,562.79,211,0,1,2,2,5,Other,0
17972,2011-04-12 12:16:00,2011-04-12 12:16:00,1,135.19,135.19,242,0,1,2,1,4,Other,0
17973,2011-10-19 10:34:00,2011-10-19 10:34:00,1,337.04,337.04,52,0,2,2,2,6,Other,0
17974,2011-05-04 11:50:00,2011-11-15 11:37:00,3,703.99,234.66333333333333,25,194,3,3,3,9,Loyal Customers,0
17975,2010-12-08 11:38:00,2011-11-24 13:27:00,13,4483.26,344.86615384615385,15,351,4,4,4,12,Champions,1
17976,2010-12-02 13:49:00,2010-12-02 13:49:00,1,321.79,321.79,372,0,1,2,2,5,Other,0
17977,2011-11-10 13:28:00,2011-11-10 13:28:00,1,288.14,288.14,29,0,3,2,1,6,New / Promising,0
17978,2010-12-09 14:05:00,2010-12-09 14:05:00,1,300.91999999999996,300.91999999999996,365,0,1,2,1,4,Other,0
17979,2011-03-25 11:34:00,2011-11-04 12:05:00,4,732.4100000000001,183.10250000000002,36,224,3,3,3,9,Loyal Customers,1
17980,2010-12-15 15:50:00,2011-06-27 12:01:00,3,811.45,270.48333333333335,166,193,1,3,3,7,At Risk,0
17984,2011-07-17 15:59:00,2011-07-17 15:59:00,1,152.68,152.68,145,0,1,2,1,4,Other,0
17985,2011-11-17 14:24:00,2011-11-17 14:24:00,1,631.35,631.35,22,0,3,2,2,7,New / Promising,0
17986,2011-10-14 14:22:00,2011-10-14 14:22:00,1,20.8,20.8,56,0,2,2,1,5,Other,0
17987,2011-06-07 14:22:00,2011-06-07 14:22:00,1,198.57,198.57,185,0,1,2,1,4,Other,0
17988,2011-01-17 11:59:00,2011-11-28 11:00:00,7,201.12,28.731428571428573,12,314,4,4,1,9,Loyal Customers,1
17990,2010-12-13 12:10:00,2011-04-17 11:44:00,3,630.8399999999999,210.27999999999997,237,124,1,3,2,6,At Risk,0
17991,2011-04-27 16:39:00,2011-04-28 15:58:00,2,93.35000000000001,46.675000000000004,225,0,1,3,1,5,At Risk,0
17994,2011-02-22 11:02:00,2011-08-10 11:41:00,4,674.89,168.7225,122,169,2,3,3,8,At Risk,0
17995,2011-03-03 12:30:00,2011-03-03 12:30:00,1,76.1,76.1,282,0,1,2,1,4,Other,0
17997,2011-06-28 17:28:00,2011-09-26 16:13:00,8,1962.46,245.3075,74,89,2,4,4,10,At Risk,1
17999,2010-12-08 15:17:00,2011-11-02 15:56:00,2,380.39,190.195,37,329,3,3,2,8,Loyal Customers,0
18001,2011-09-14 11:21:00,2011-11-27 16:02:00,2,415.13,207.565,12,74,4,3,2,9,Loyal Customers,0
18004,2010-12-12 13:47:00,2010-12-12 13:47:00,1,157.92000000000002,157.92000000000002,362,0,1,2,1,4,Other,0
18005,2011-10-23 14:40:00,2011-12-06 11:51:00,2,226.47,113.235,4,43,4,3,1,8,Loyal Customers,0
18006,2011-11-16 16:52:00,2011-11-16 16:52:00,1,444.68,444.68,23,0,3,2,2,7,New / Promising,0
18008,2011-01-25 12:26:00,2011-09-30 15:17:00,9,2116.19,235.13222222222223,70,248,2,4,4,10,At Risk,1
18009,2011-04-18 13:36:00,2011-04-18 13:36:00,1,247.39,247.39,235,0,1,2,1,4,Other,0
18010,2011-03-28 12:27:00,2011-03-28 12:27:00,1,174.79999999999998,174.79999999999998,257,0,1,2,1,4,Other,0
18011,2010-12-01 17:35:00,2010-12-01 17:35:00,1,102.78999999999999,102.78999999999999,373,0,1,2,1,4,Other,0
18013,2011-07-07 14:08:00,2011-07-07 14:11:00,2,187.29000000000002,93.64500000000001,155,0,1,3,1,5,At Risk,0
18014,2011-11-11 15:28:00,2011-11-11 15:28:00,1,162.22,162.22,28,0,3,2,1,6,New / Promising,0
18015,2011-12-05 14:49:00,2011-12-05 14:49:00,1,120.03,120.03,4,0,4,2,1,7,New / Promising,0
18016,2010-12-10 17:14:00,2011-11-07 13:25:00,5,1477.66,295.53200000000004,32,331,3,4,3,10,Loyal Customers,1
18017,2011-02-02 13:57:00,2011-09-19 16:15:00,3,523.0,174.33333333333334,81,229,2,3,2,7,At Risk,0
18018,2011-05-24 13:22:00,2011-08-23 17:37:00,2,122.14,61.07,108,91,2,3,1,6,At Risk,0
18019,2011-10-19 12:10:00,2011-10-19 12:10:00,1,38.45,38.45,52,0,2,2,1,5,Other,0
18022,2011-11-04 12:45:00,2011-11-04 12:45:00,1,612.72,612.72,36,0,3,2,2,7,New / Promising,0
18024,2011-07-10 12:28:00,2011-07-10 12:40:00,2,389.78,194.89,153,0,1,3,2,6,At Risk,0
18027,2011-09-02 10:38:00,2011-09-02 10:38:00,1,115.31,115.31,99,0,2,2,1,5,Other,0
18030,2011-10-28 13:55:00,2011-12-05 16:37:00,2,230.64999999999998,115.32499999999999,4,38,4,3,1,8,Loyal Customers,0
18032,2011-01-09 15:32:00,2011-01-09 15:32:00,1,73.5,73.5,334,0,1,2,1,4,Other,0
18033,2011-10-05 17:28:00,2011-10-05 17:28:00,1,93.82,93.82,65,0,2,2,1,5,Other,0
18034,2011-11-18 12:08:00,2011-11-18 12:22:00,2,418.67999999999995,209.33999999999997,22,0,3,3,2,8,Loyal Customers,0
18035,2011-10-27 17:48:00,2011-11-04 12:39:00,3,713.89,237.96333333333334,36,7,3,3,3,9,Loyal Customers,0
18036,2011-04-08 11:26:00,2011-11-07 14:40:00,3,403.12,134.37333333333333,32,213,3,3,2,8,Loyal Customers,0
18037,2010-12-12 16:20:00,2011-07-08 13:39:00,6,70.02,11.67,154,207,1,4,1,6,At Risk,0
18040,2011-04-08 08:27:00,2011-11-20 14:20:00,2,357.2,178.6,19,226,3,3,2,8,Loyal Customers,0
18041,2010-12-02 11:21:00,2011-11-28 11:39:00,21,4097.37,195.11285714285714,12,361,4,4,4,12,Champions,1
18042,2011-10-17 11:49:00,2011-10-17 11:49:00,1,165.04999999999998,165.04999999999998,54,0,2,2,1,5,Other,0
18043,2010-12-08 12:35:00,2011-11-15 12:48:00,3,529.2900000000001,176.43000000000004,25,342,3,3,2,8,Loyal Customers,0
18044,2010-12-14 12:25:00,2011-12-05 14:26:00,10,2088.6,208.85999999999999,4,356,4,4,4,12,Champions,1
18045,2011-10-25 13:07:00,2011-10-25 13:07:00,1,178.34,178.34,45,0,3,2,1,6,New / Promising,0
18048,2011-05-20 14:54:00,2011-05-20 14:58:00,2,172.29000000000002,86.14500000000001,203,0,1,3,1,5,At Risk,0
18050,2010-12-15 14:25:00,2010-12-15 14:25:00,1,74.4,74.4,359,0,1,2,1,4,Other,0
18053,2011-09-30 09:05:00,2011-09-30 09:05:00,1,300.02,300.02,71,0,2,2,1,5,Other,0
18055,2010-12-05 10:52:00,2011-12-02 14:25:00,10,6761.34,676.134,7,362,4,4,4,12,Champions,1
18056,2011-02-24 14:27:00,2011-02-24 14:27:00,1,363.65,363.65,288,0,1,2,2,5,Other,0
18058,2011-11-30 08:38:00,2011-11-30 08:38:00,1,170.16,170.16,10,0,4,2,1,7,New / Promising,0
18059,2011-10-03 09:30:00,2011-11-16 16:49:00,3,306.46,102.15333333333332,23,44,3,3,1,7,Loyal Customers,0
18061,2010-12-08 13:03:00,2011-11-18 11:20:00,10,2119.41,211.94099999999997,22,344,3,4,4,11,Loyal Customers,1
18062,2011-01-06 10:03:00,2011-06-19 14:47:00,3,720.52,240.17333333333332,173,164,1,3,3,7,At Risk,0
18064,2011-04-18 15:08:00,2011-07-29 16:39:00,2,814.0,407.0,133,102,2,3,3,8,At Risk,0
18065,2010-12-10 12:44:00,2011-12-04 10:30:00,14,2392.83,170.91642857142855,6,358,4,4,4,12,Champions,1
18066,2011-09-25 15:30:00,2011-09-25 15:30:00,1,318.0,318.0,75,0,2,2,2,6,Other,0
18067,2011-10-30 15:58:00,2011-10-30 15:58:00,1,396.33,396.33,40,0,3,2,2,7,New / Promising,0
18068,2011-02-23 14:50:00,2011-02-23 14:50:00,1,101.69999999999999,101.69999999999999,289,0,1,2,1,4,Other,0
18069,2011-01-16 15:50:00,2011-11-13 16:03:00,5,2009.24,401.848,26,301,3,4,4,11,Loyal Customers,1
18071,2010-12-09 10:33:00,2011-03-27 11:59:00,2,453.0,226.5,258,108,1,3,2,6,At Risk,0
18072,2011-06-07 10:44:00,2011-06-07 10:44:00,1,247.44,247.44,186,0,1,2,1,4,Other,0
18073,2011-05-26 19:38:00,2011-08-17 14:02:00,12,3859.82,321.6516666666667,114,82,2,4,4,10,At Risk,1
18074,2010-12-01 09:53:00,2010-12-01 09:53:00,1,489.6,489.6,374,0,1,2,2,5,Other,0
18075,2010-12-14 10:48:00,2011-11-16 15:21:00,10,2611.75,261.175,23,337,3,4,4,11,Loyal Customers,1
18077,2010-12-08 10:21:00,2011-12-01 13:32:00,11,2584.41,234.94636363636363,8,358,4,4,4,12,Champions,1
18078,2011-03-25 15:08:00,2011-05-06 14:32:00,2,336.13,168.065,217,41,1,3,2,6,At Risk,0
18079,2011-04-15 12:14:00,2011-10-25 15:27:00,4,3613.15,903.2875,45,193,3,3,4,10,Loyal Customers,1
18080,2011-04-11 10:10:00,2011-11-21 08:02:00,2,1231.5,615.75,19,223,3,3,3,9,Loyal Customers,1
18081,2011-07-29 11:56:00,2011-11-03 16:30:00,3,343.45000000000005,114.48333333333335,36,97,3,3,2,8,Loyal Customers,0
18082,2011-11-14 12:45:00,2011-11-14 12:45:00,1,680.84,680.84,26,0,3,2,3,8,New / Promising,0
18084,2011-11-23 13:57:00,2011-11-23 13:57:00,1,90.47999999999999,90.47999999999999,16,0,4,2,1,7,New / Promising,0
18085,2010-12-01 12:08:00,2011-01-13 15:17:00,2,689.95,344.975,330,43,1,3,3,7,At Risk,0
18086,2011-03-10 13:34:00,2011-03-10 13:34:00,1,101.34,101.34,274,0,1,2,1,4,Other,0
18087,2011-02-22 10:43:00,2011-09-02 15:12:00,2,4055.7199999999993,2027.8599999999997,98,192,2,3,4,9,At Risk,0
18088,2011-10-09 13:41:00,2011-10-09 13:41:00,1,166.03,166.03,61,0,2,2,1,5,Other,0
18092,2010-12-09 10:00:00,2011-12-07 13:14:00,11,9068.26,824.3872727272727,2,363,4,4,4,12,Champions,1
18093,2011-02-10 12:15:00,2011-09-07 15:43:00,4,2106.52,526.63,93,209,2,3,4,9,At Risk,1
18094,2011-02-21 08:50:00,2011-09-19 09:28:00,7,3017.3,431.04285714285714,82,210,2,4,4,10,At Risk,1
18095,2011-01-11 12:37:00,2011-01-31 12:50:00,2,580.05,290.025,313,20,1,3,2,6,At Risk,0
18096,2011-10-07 11:55:00,2011-11-28 12:44:00,3,849.06,283.02,12,52,4,3,3,10,Loyal Customers,1
18097,2010-12-20 14:49:00,2011-12-02 11:16:00,6,2662.4,443.73333333333335,8,346,4,4,4,12,Champions,1
18099,2011-08-04 15:52:00,2011-08-04 15:52:00,1,168.31,168.31,127,0,2,2,1,5,Other,0
18101,2011-07-19 13:05:00,2011-11-28 13:37:00,2,222.39999999999998,111.19999999999999,11,132,4,3,1,8,Loyal Customers,0
18102,2010-12-07 16:42:00,2011-12-09 11:50:00,60,259657.3,4327.621666666667,1,366,4,4,4,12,Champions,1
18104,2011-11-02 14:07:00,2011-11-02 14:07:00,1,754.64,754.64,37,0,3,2,3,8,New / Promising,0
18105,2011-11-02 12:04:00,2011-11-02 12:04:00,1,113.48,113.48,38,0,3,2,1,6,New / Promising,0
18106,2011-01-14 12:23:00,2011-01-14 12:23:00,1,421.9,421.9,330,0,1,2,2,5,Other,0
18108,2011-03-30 13:56:00,2011-03-30 13:56:00,1,271.0,271.0,254,0,1,2,1,4,Other,0
18109,2010-12-05 10:58:00,2011-12-08 11:36:00,26,8004.92,307.88153846153847,2,368,4,4,4,12,Champions,1
18110,2011-11-20 12:34:00,2011-11-20 12:34:00,1,198.8,198.8,20,0,3,2,1,6,New / Promising,0
18112,2011-06-26 13:56:00,2011-11-27 14:43:00,2,352.69,176.345,12,154,4,3,2,9,Loyal Customers,0
18113,2010-12-06 12:31:00,2010-12-06 12:31:00,1,76.32000000000001,76.32000000000001,369,0,1,2,1,4,Other,0
18114,2011-02-22 13:20:00,2011-02-22 13:20:00,1,220.1,220.1,290,0,1,2,1,4,Other,0
18116,2010-12-10 12:14:00,2011-10-03 11:00:00,8,1403.1100000000001,175.38875000000002,68,296,2,4,3,9,At Risk,1
18117,2011-11-14 12:47:00,2011-11-14 12:47:00,1,315.65,315.65,26,0,3,2,2,7,New / Promising,0
18118,2010-12-05 12:13:00,2011-11-29 11:32:00,26,5625.08,216.34923076923076,11,358,4,4,4,12,Champions,1
18119,2010-12-07 11:59:00,2010-12-07 11:59:00,1,180.7,180.7,368,0,1,2,1,4,Other,0
18120,2011-05-09 13:45:00,2011-05-09 13:45:00,1,111.15,111.15,214,0,1,2,1,4,Other,0
18121,2011-07-08 12:14:00,2011-07-13 12:53:00,2,653.3,326.65,149,5,1,3,2,6,At Risk,0
18122,2011-07-12 11:37:00,2011-12-01 13:08:00,6,1793.06,298.8433333333333,8,142,4,4,4,12,Champions,1
18123,2011-11-08 13:31:00,2011-11-15 14:23:00,2,574.44,287.22,24,7,3,3,2,8,Loyal Customers,0
18125,2011-01-27 15:02:00,2011-11-10 12:29:00,4,1131.75,282.9375,30,286,3,3,3,9,Loyal Customers,1
18126,2011-10-10 12:19:00,2011-10-10 12:19:00,1,200.92,200.92,61,0,2,2,1,5,Other,0
18127,2011-07-29 10:06:00,2011-11-20 14:05:00,3,347.08,115.69333333333333,19,114,3,3,2,8,Loyal Customers,0
18129,2011-04-10 14:16:00,2011-04-10 14:16:00,1,112.55000000000001,112.55000000000001,243,0,1,2,1,4,Other,0
18130,2011-10-13 15:58:00,2011-11-24 14:40:00,3,1059.3899999999999,353.12999999999994,15,41,4,3,3,10,Loyal Customers,1
18133,2011-05-11 14:14:00,2011-05-11 14:14:00,1,931.4999999999999,931.4999999999999,212,0,1,2,3,6,Other,0
18135,2011-06-02 14:04:00,2011-11-10 19:32:00,5,681.9100000000001,136.382,29,161,3,4,3,10,Loyal Customers,1
18136,2011-01-24 12:08:00,2011-10-07 15:40:00,3,784.33,261.4433333333333,63,256,2,3,3,8,At Risk,0
18138,2011-02-17 14:51:00,2011-02-17 14:51:00,1,152.65,152.65,295,0,1,2,1,4,Other,0
